Score_Difference	Len_cluster_v1	Len_cluster_v2	Len_rank_v1	Len_rank_v2	Dup_v1	Dup_v2	Merge_v1	Merge_v2	MA_gaps_v1	MA_gaps_v2	MA_extra_v1	MA_extra_v2	MA_conserv_v1	MA_conserv_v2
0	no	no	0.29	0.29	-0.88	-0.91	1.0	1.0	0.08	0.07	0.02	0.02	0.56	0.56
0	no	no	0.14	0.13	-0.32	-0.33	1.0	1.0	0.03	0.04	0.03	0.04	1.0	1.0
0	yes	yes	0.47	0.24	0.01	-0.07	0.25	0.25	0.24	0.24	0.01	0.03	0.78	1.0
0	yes	yes	0.04	0.1	-0.02	-0.13	1.0	1.0	0.12	0.08	0.0	0.0	0.95	0.9
0	no	no	0.16	0.14	-0.02	-0.02	1.0	1.0	0.01	0.02	0.01	0.01	0.95	0.93
-25	yes	no	0.4	0.06	0.0	0.0	1.0	1.0	0.18	0.09	0.05	0.11	0.87	0.9
-12	yes	no	0.38	0.36	0.11	-0.29	0.5	1.0	0.03	0.03	0.02	0.01	1.0	1.0
0	yes	yes	0.17	0.19	0.15	0.15	1.0	1.0	0.0	0.03	0.01	0.02	0.84	0.84
0	yes	yes	0.08	0.08	-0.15	-0.02	1.0	1.0	0.64	0.64	0.0	0.0	0.95	0.96
12	yes	yes	0.15	0.42	0.18	-0.33	1.0	1.0	0.22	0.11	0.0	0.06	0.78	0.79
25	yes	yes	0.37	0.49	-0.01	-0.01	1.0	1.0	0.11	0.02	0.01	0.02	0.73	0.81
25	no	yes	0.0	0.2	0.02	-0.1	1.0	1.0	-	-	-	-	-	-
-12	yes	yes	0.25	0.07	-1.25	-1.14	1.0	1.0	0.07	0.01	0.0	0.01	0.97	0.98
25	yes	no	0.08	0.28	-8.53	0.03	1.0	1.0	0.4	0.06	0.02	0.02	0.28	1.0
0	no	no	0.12	0.1	0.04	0.32	0.5	1.0	0.02	0.04	0.32	0.22	1.0	1.0
0	yes	yes	0.28	0.43	-0.43	-0.34	1.0	1.0	0.21	0.21	0.01	0.02	0.79	0.78
12	no	no	0.25	0.04	-0.31	-0.68	1.0	1.0	0.49	0.01	0.0	0.13	0.13	1.0
0	no	no	0.08	0.07	0.0	-0.0	0.02	0.02	0.16	0.16	0.0	0.0	0.45	0.5
0	no	no	0.09	0.0	1.29	0.01	1.0	1.0	0.37	0.38	0.01	0.0	1.0	0.0
0	no	no	0.11	0.14	-0.11	-0.12	1.0	1.0	0.01	0.03	0.03	0.03	0.94	0.91
-25	no	no	0.08	0.0	0.0	0.0	1.0	1.0	0.0	0.72	0.02	0.01	0.97	0.56
-13	yes	no	0.1	0.0	-0.24	-0.22	1.0	1.0	0.01	0.01	0.01	0.02	1.0	1.0
13	no	no	0.13	0.22	0.0	0.0	1.0	1.0	0.1	0.08	0.28	0.27	0.58	0.88
13	yes	no	0.22	0.3	0.01	0.0	1.0	1.0	0.27	0.18	0.01	0.07	0.81	0.88
0	no	no	0.14	0.16	-0.13	0.01	1.0	1.0	0.59	0.58	0.0	0.0	0.81	0.48
-12	yes	yes	0.23	0.16	0.0	0.0	1.0	1.0	0.03	0.15	0.02	0.01	1.0	1.0
0	yes	yes	0.11	0.14	-0.31	-0.3	0.03	0.03	0.02	0.05	0.04	0.04	0.92	0.9
25	no	yes	0.36	0.16	-0.12	-0.06	1.0	1.0	0.29	0.02	0.0	0.03	0.98	0.99
0	no	no	0.09	0.09	-0.16	-0.16	1.0	1.0	0.06	0.07	0.0	0.0	0.89	0.89
-38	no	no	0.22	0.12	-0.17	-0.13	1.0	1.0	0.01	0.15	0.0	0.01	1.0	0.7
0	no	no	0.4	0.44	-0.15	-0.15	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.22	0.22	0.0	0.0	1.0	1.0	0.18	0.17	0.07	0.07	0.82	0.82
0	no	no	0.03	0.17	-0.28	-0.22	1.0	1.0	0.15	0.1	0.0	0.01	0.85	0.86
12	yes	yes	0.17	0.2	0.0	-0.07	1.0	1.0	0.35	0.34	0.02	0.03	1.0	1.0
0	no	no	0.01	0.02	-0.29	-0.19	1.0	1.0	0.43	0.44	0.01	0.0	0.6	0.44
25	no	no	0.35	0.33	-0.26	0.22	1.0	1.0	0.23	0.09	0.02	0.06	0.95	1.0
0	no	no	0.13	0.11	0.02	0.02	1.0	1.0	0.15	0.16	0.01	0.0	0.72	0.72
0	yes	yes	0.33	0.43	-0.11	-0.12	1.0	1.0	0.16	0.15	0.15	0.11	1.0	1.0
0	no	no	0.38	0.38	0.0	0.0	1.0	1.0	0.19	0.19	0.0	0.01	0.92	0.92
0	no	yes	0.5	0.07	0.13	-0.27	1.0	1.0	0.46	0.48	0.01	0.01	0.91	0.89
0	yes	yes	0.16	0.16	0.0	0.0	0.0	0.0	0.21	0.25	0.02	0.04	0.88	0.94
0	yes	yes	0.33	0.35	-0.07	-0.08	1.0	1.0	0.25	0.23	0.0	0.02	0.94	0.94
25	no	yes	0.0	0.38	-1.01	-8.85	1.0	1.0	-	-	-	-	-	-
0	no	no	0.08	0.08	-0.78	0.0	1.0	1.0	0.05	0.05	0.01	0.01	0.84	0.95
0	yes	yes	0.4	0.4	0.0	0.0	1.0	1.0	-	-	-	-	-	-
38	no	no	0.14	0.22	0.0	0.0	1.0	1.0	0.43	0.01	0.0	0.01	1.0	1.0
13	yes	yes	0.38	0.19	-1.85	-1.85	1.0	1.0	0.13	0.13	0.03	0.01	0.79	0.8
0	yes	yes	0.28	0.23	0.22	0.23	1.0	1.0	0.05	0.09	0.01	0.0	0.97	0.97
13	no	no	0.17	0.31	-0.22	-0.04	1.0	1.0	0.44	0.26	0.0	0.02	0.49	0.65
-13	yes	no	0.11	0.09	0.0	0.0	1.0	1.0	0.09	0.1	0.01	0.0	0.93	0.83
13	no	yes	0.04	0.13	0.49	0.3	1.0	1.0	0.08	0.11	0.05	0.03	0.82	0.76
12	yes	no	0.09	0.06	0.02	0.0	1.0	1.0	0.7	0.01	0.0	0.0	0.45	0.92
-25	yes	no	0.14	0.33	-0.16	0.03	1.0	1.0	-	-	-	-	-	-
38	no	no	0.0	0.46	0.0	-36.29	1.0	1.0	0.6	0.03	0.0	0.01	0.14	0.98
0	yes	yes	0.22	0.22	-0.69	-0.69	1.0	1.0	0.23	0.23	0.01	0.01	0.82	0.81
-63	no	no	0.38	0.02	0.0	0.47	1.0	0.03	0.72	0.0	0.0	0.25	0.95	1.0
0	yes	yes	0.48	0.48	0.61	0.61	1.0	1.0	0.32	0.32	0.05	0.06	0.82	0.82
0	no	no	0.02	0.02	-0.03	-0.02	1.0	1.0	0.0	0.0	0.01	0.01	0.94	0.94
0	no	no	0.26	0.25	0.0	0.0	0.0	0.01	0.42	0.41	0.01	0.0	0.25	0.26
25	no	no	0.0	0.0	0.59	-0.04	1.0	1.0	-	-	-	-	-	-
12	no	no	0.4	0.06	-0.28	-0.59	0.25	0.13	0.3	0.07	0.0	0.02	0.87	0.95
-13	no	no	0.2	0.03	-0.28	0.0	1.0	1.0	0.54	0.58	0.0	0.0	0.43	0.37
0	yes	yes	0.0	0.1	-0.29	-0.29	1.0	1.0	0.18	0.17	0.0	0.0	1.0	1.0
0	no	no	0.04	0.05	-0.54	-0.15	1.0	1.0	0.23	0.22	0.0	0.0	0.76	0.76
25	no	no	0.43	0.43	0.7	1.73	1.0	1.0	-	-	-	-	-	-
-50	no	no	0.04	0.05	0.06	-0.21	1.0	0.01	0.18	0.06	0.0	0.26	0.81	0.83
75	no	yes	0.11	0.23	0.66	0.0	1.0	1.0	0.35	0.1	0.0	0.01	0.75	0.88
0	no	no	0.34	0.34	0.0	0.0	1.0	1.0	0.11	0.11	0.02	0.02	0.97	0.97
0	yes	yes	0.14	0.08	0.0	-14.82	1.0	1.0	0.0	0.01	0.02	0.0	0.97	0.98
0	yes	yes	0.43	0.39	-0.3	-0.3	1.0	1.0	0.01	0.01	0.03	0.01	0.96	1.0
0	no	no	0.0	0.18	-0.1	0.22	1.0	1.0	0.65	0.13	0.0	0.05	0.15	0.6
25	yes	yes	0.33	0.31	-0.29	-0.33	1.0	1.0	0.22	0.05	0.0	0.02	0.17	1.0
0	yes	no	0.2	0.03	0.0	0.0	0.0	0.25	0.5	0.02	0.09	0.5	0.75	0.98
-25	no	no	0.03	0.02	0.0	0.0	-	-	-	-	-	-	-	-
-37	yes	no	0.41	0.42	0.0	0.0	1.0	0.5	0.04	0.02	0.06	0.21	0.93	0.93
25	no	no	0.31	0.31	-0.47	0.0	1.0	1.0	0.12	0.01	0.0	0.03	0.67	1.0
0	yes	yes	0.18	0.17	-0.67	-0.67	0.5	0.5	0.03	0.03	0.03	0.03	1.0	0.98
0	yes	yes	0.49	0.41	0.0	0.0	0.25	0.25	0.02	0.01	0.0	0.0	0.95	1.0
25	yes	yes	0.24	0.34	0.29	0.0	1.0	1.0	0.4	0.03	0.11	0.06	0.0	1.0
38	no	no	0.0	0.31	-0.42	0.0	1.0	1.0	0.31	0.06	0.01	0.01	0.66	1.0
25	no	no	0.13	0.04	0.0	0.0	1.0	1.0	0.46	0.19	0.02	0.06	0.59	0.91
0	no	no	0.01	0.01	0.0	-0.04	0.0	0.0	0.05	0.02	0.54	0.51	0.93	1.0
0	no	no	0.28	0.28	-0.19	-0.2	1.0	1.0	0.06	0.07	0.03	0.04	0.88	0.88
0	no	no	0.33	0.31	-0.57	-0.55	1.0	1.0	0.25	0.23	0.01	0.01	0.81	0.81
0	yes	yes	0.26	0.27	0.0	-0.85	1.0	1.0	0.16	0.17	0.01	0.01	0.84	0.84
0	yes	yes	0.35	0.34	4.36	4.27	1.0	1.0	0.1	0.1	0.04	0.04	0.97	0.97
0	no	no	0.0	0.0	0.71	0.74	1.0	1.0	-	-	-	-	-	-
0	no	no	0.01	0.01	-0.31	-0.47	1.0	1.0	0.09	0.11	0.0	0.0	0.63	0.6
12	no	yes	0.23	0.34	-0.21	-0.22	1.0	1.0	0.01	0.02	0.0	0.0	0.98	0.99
0	no	no	0.13	0.15	0.0	0.0	1.0	1.0	0.04	0.04	0.05	0.02	0.88	0.89
50	no	yes	0.11	0.4	-0.34	-5.8	1.0	1.0	0.28	0.0	0.0	0.0	0.85	0.88
25	no	yes	0.0	0.33	-0.24	-0.7	1.0	1.0	0.07	0.01	0.0	0.0	1.0	1.0
0	no	no	0.14	0.14	-0.68	-0.75	1.0	1.0	0.02	0.01	0.02	0.06	0.99	1.0
25	no	no	0.0	0.0	0.06	0.0	1.0	1.0	0.69	0.02	0.05	0.15	0.18	1.0
0	yes	yes	0.31	0.29	-0.71	-0.68	1.0	1.0	0.13	0.16	0.0	0.01	1.0	0.99
13	no	yes	0.02	0.05	-0.33	-0.43	1.0	1.0	0.24	0.17	0.0	0.0	0.52	0.73
0	yes	yes	0.02	0.01	0.02	-0.12	1.0	1.0	0.32	0.35	0.01	0.02	0.92	0.83
0	yes	yes	0.49	0.37	-0.01	-0.01	1.0	1.0	0.07	0.09	0.03	0.02	0.98	0.97
0	no	no	0.0	0.0	-18.05	-16.84	1.0	1.0	-	-	-	-	-	-
0	no	no	0.1	0.1	-0.35	-0.37	1.0	1.0	0.12	0.12	0.0	0.0	0.95	0.95
-12	yes	no	0.46	0.45	0.01	-0.11	1.0	1.0	0.06	0.04	0.02	0.04	1.0	1.0
12	yes	yes	0.13	0.36	-0.45	-0.38	1.0	1.0	0.16	0.03	0.0	0.03	0.86	0.93
-50	yes	no	0.31	0.0	-2.25	-0.33	1.0	1.0	0.02	0.29	0.01	0.0	1.0	0.88
0	no	no	0.11	0.11	0.0	0.0	1.0	1.0	0.14	0.14	0.01	0.01	0.92	0.93
13	no	no	0.11	0.38	0.0	0.0	1.0	1.0	0.06	0.08	0.02	0.0	1.0	0.97
0	no	no	0.07	0.07	-0.9	-0.91	1.0	1.0	0.34	0.34	0.0	0.0	0.94	0.94
0	yes	yes	0.1	0.1	0.62	0.62	0.5	0.5	0.01	0.01	0.0	0.0	0.94	0.94
0	no	no	0.26	0.22	-0.9	-0.45	1.0	1.0	0.28	0.14	0.02	0.02	0.92	0.79
12	no	yes	0.27	0.37	-0.99	0.12	1.0	1.0	0.3	0.17	0.0	0.28	0.92	0.37
0	yes	yes	0.5	0.36	-2.46	-2.61	1.0	1.0	0.09	0.02	0.0	0.03	0.92	0.94
-25	no	no	0.37	0.34	-0.17	-0.19	1.0	1.0	0.2	0.2	0.06	0.06	1.0	1.0
-25	yes	no	0.38	0.17	0.0	0.0	1.0	1.0	-	-	-	-	-	-
0	no	no	0.07	0.0	-1.13	0.0	1.0	1.0	0.57	0.05	0.0	0.45	0.98	1.0
50	no	yes	0.0	0.29	0.0	-0.02	1.0	1.0	0.64	0.06	0.0	0.03	0.63	0.97
0	yes	yes	0.48	0.3	-0.13	-0.19	1.0	1.0	0.05	0.01	0.0	0.02	0.93	0.91
0	yes	yes	0.14	0.17	0.0	0.0	1.0	1.0	0.19	0.19	0.01	0.03	1.0	1.0
-25	yes	yes	0.41	0.41	-1.45	-1.48	1.0	1.0	0.03	0.03	0.05	0.06	0.81	0.79
-12	yes	no	0.39	0.26	0.0	0.0	1.0	1.0	0.14	0.08	0.0	0.02	0.82	0.89
0	yes	yes	0.43	0.39	0.0	0.0	1.0	1.0	0.11	0.1	0.0	0.01	0.95	0.95
0	no	no	0.45	0.45	-0.35	-0.35	0.5	0.5	0.03	0.03	0.09	0.1	0.89	0.9
0	no	no	0.01	0.15	-0.04	-0.63	1.0	1.0	0.49	0.28	0.01	0.02	0.7	0.8
0	no	no	0.07	0.19	0.0	0.0	1.0	1.0	0.08	0.01	0.01	0.08	0.86	0.93
-12	yes	yes	0.42	0.03	0.0	-0.42	0.06	0.25	0.51	0.7	0.0	0.01	0.86	0.68
37	yes	yes	0.09	0.48	0.02	-0.01	1.0	1.0	0.42	0.06	0.0	0.0	0.5	0.91
0	no	no	0.0	0.0	0.27	0.27	1.0	1.0	0.17	0.08	0.01	0.0	0.37	0.64
0	no	no	0.09	0.09	-0.9	-0.97	1.0	1.0	0.19	0.16	0.03	0.02	0.92	1.0
-12	no	no	0.13	0.31	-0.2	-0.06	1.0	1.0	0.0	0.53	0.0	0.02	0.94	0.44
0	no	no	0.36	0.34	0.0	0.0	1.0	1.0	0.02	0.02	0.19	0.04	0.67	0.75
0	no	no	0.19	0.14	0.0	0.0	1.0	1.0	0.06	0.04	0.0	0.0	0.82	0.85
25	yes	yes	0.11	0.13	-0.22	0.28	1.0	1.0	0.13	0.04	0.0	0.0	0.66	1.0
0	no	no	0.0	0.01	0.0	0.7	1.0	1.0	0.4	0.0	0.01	0.01	0.55	1.0
0	no	no	0.06	0.08	-2.66	-1.46	1.0	1.0	0.35	0.32	0.01	0.02	0.63	0.8
0	no	no	0.0	0.0	-7.56	-7.56	1.0	1.0	-	-	-	-	-	-
0	no	no	0.26	0.26	-1.82	-1.66	0.03	0.03	0.32	0.43	0.01	0.01	0.89	0.88
-25	no	no	0.43	0.33	0.0	0.0	0.02	0.02	0.15	0.21	0.2	0.25	0.96	0.93
0	no	no	0.03	0.13	0.0	-0.11	1.0	1.0	0.55	0.15	0.0	0.01	0.43	0.75
0	no	yes	0.0	0.29	0.19	0.5	1.0	1.0	0.4	0.81	0.0	0.01	0.04	0.0
25	no	yes	0.18	0.41	-0.19	-0.46	1.0	1.0	0.03	0.02	0.02	0.02	1.0	1.0
50	no	yes	0.08	0.24	-0.04	-0.16	1.0	1.0	0.24	0.09	0.0	0.01	1.0	1.0
38	no	yes	0.0	0.17	-0.02	0.0	1.0	1.0	0.35	0.03	0.0	0.0	0.22	1.0
13	no	yes	0.09	0.07	0.0	0.16	1.0	1.0	0.57	0.04	0.0	0.13	0.33	0.75
-25	no	no	0.11	0.0	-26.62	0.08	1.0	1.0	0.07	0.35	0.05	0.0	0.95	0.2
0	yes	no	0.47	0.08	-0.04	0.0	1.0	1.0	0.24	0.03	0.0	0.01	0.63	0.98
-12	yes	no	0.45	0.39	-0.07	0.0	1.0	1.0	0.03	0.19	0.0	0.0	0.88	0.88
25	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.01	0.01	0.0	0.0	0.71	0.81
25	yes	yes	0.21	0.41	-0.18	0.0	0.25	0.25	0.16	0.01	0.0	0.0	0.63	0.89
0	yes	yes	0.45	0.26	-0.05	-0.05	1.0	1.0	0.0	0.0	0.0	0.0	0.98	0.99
0	yes	yes	0.01	0.07	0.0	0.0	1.0	1.0	0.01	0.0	0.0	0.0	1.0	1.0
-25	yes	no	0.25	0.13	-0.57	-0.59	1.0	1.0	0.07	0.14	0.01	0.01	0.95	1.0
-12	yes	no	0.38	0.26	-0.61	-0.83	1.0	1.0	0.03	0.03	0.02	0.13	1.0	0.97
0	no	no	0.04	0.02	0.06	0.0	1.0	1.0	0.27	0.04	0.34	0.42	0.17	1.0
-12	yes	no	0.44	0.35	0.0	0.0	1.0	1.0	0.12	0.06	0.24	0.32	0.69	0.78
0	no	no	0.02	0.02	0.0	0.0	0.02	0.02	0.02	0.02	0.25	0.41	0.96	0.96
0	no	no	0.05	0.03	0.0	0.0	-	-	-	-	-	-	-	-
13	no	no	0.0	0.2	0.0	0.0	1.0	0.25	0.55	0.24	0.0	0.02	0.64	1.0
25	no	yes	0.09	0.38	0.0	0.0	1.0	1.0	0.19	0.08	0.01	0.02	0.98	0.98
0	yes	yes	0.35	0.38	-0.09	-0.07	1.0	1.0	0.02	0.0	0.0	0.0	0.81	0.81
0	no	no	0.0	0.0	-0.04	-0.07	-	-	-	-	-	-	-	-
0	yes	no	0.09	0.34	-0.04	-0.21	1.0	1.0	0.08	0.04	0.0	0.04	0.97	0.96
0	no	no	0.05	0.06	0.71	0.7	1.0	1.0	0.03	0.03	0.03	0.03	0.97	0.97
-25	no	no	0.0	0.0	-0.02	0.52	1.0	1.0	0.53	0.44	0.0	0.0	0.09	0.09
0	no	no	0.05	0.04	0.0	-0.17	1.0	1.0	0.1	0.05	0.0	0.01	0.83	1.0
13	no	no	0.11	0.5	0.0	-2.2	1.0	0.13	0.51	0.07	0.17	0.21	0.14	0.91
0	no	no	0.03	0.01	-0.01	-0.01	1.0	1.0	0.01	0.01	0.0	0.01	1.0	1.0
0	yes	yes	0.21	0.22	0.0	0.0	1.0	1.0	0.57	0.57	0.0	0.0	0.53	0.25
-13	yes	no	0.03	0.0	0.0	0.0	1.0	1.0	0.53	0.57	0.0	0.0	0.77	0.66
0	no	no	0.43	0.36	-0.24	-0.42	1.0	1.0	0.03	0.18	0.0	0.0	1.0	1.0
0	no	no	0.38	0.38	-0.77	-0.77	1.0	1.0	0.01	0.01	0.0	0.0	1.0	1.0
0	no	no	0.14	0.11	-76.49	-4.51	-	-	-	-	-	-	-	-
0	yes	yes	0.33	0.33	-0.75	-0.79	1.0	1.0	0.07	0.06	0.03	0.03	0.96	0.96
0	no	no	0.07	0.07	0.0	0.08	1.0	1.0	0.16	0.09	0.0	0.0	0.89	0.95
-13	yes	no	0.0	0.0	-0.22	-0.19	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.31	0.39	0.0	-3.26	0.5	0.25	0.25	0.24	0.06	0.07	0.27	1.0
-13	yes	no	0.14	0.15	-0.97	-0.88	1.0	1.0	0.1	0.1	0.04	0.03	0.8	0.82
0	yes	yes	0.23	0.23	-0.02	-0.02	1.0	1.0	0.04	0.04	0.02	0.02	0.95	0.95
-25	yes	no	0.25	0.02	-0.05	-0.05	1.0	1.0	0.0	0.0	0.01	0.09	0.95	0.95
0	no	no	0.11	0.1	0.0	0.0	1.0	1.0	0.02	0.03	0.03	0.03	0.9	0.91
-12	no	no	0.13	0.25	-30.12	-10.88	1.0	1.0	0.04	0.24	0.01	0.01	0.98	0.98
0	yes	yes	0.32	0.01	-0.68	-1.08	-	-	-	-	-	-	-	-
13	yes	no	0.37	0.25	-3.6	-3.0	1.0	1.0	0.25	0.05	0.01	0.16	0.9	0.91
0	yes	yes	0.41	0.37	-0.02	-0.02	1.0	1.0	0.04	0.02	0.01	0.01	0.99	1.0
0	no	no	0.06	0.06	0.0	0.0	-	-	-	-	-	-	-	-
-37	yes	yes	0.38	0.09	-3.38	0.0	1.0	1.0	0.04	0.35	0.01	0.01	0.9	0.66
-25	no	no	0.09	0.12	-0.45	-0.19	1.0	1.0	0.1	0.1	0.01	0.01	0.89	0.58
0	yes	yes	0.21	0.23	0.18	0.11	1.0	1.0	0.01	0.01	0.0	0.0	0.67	0.67
25	no	yes	0.38	0.11	-0.13	0.08	1.0	1.0	0.46	0.02	0.0	0.01	0.96	1.0
13	no	no	0.0	0.4	-0.16	1.56	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.42	0.41	-1.66	-1.64	1.0	1.0	0.01	0.01	0.01	0.01	0.85	0.85
0	no	no	0.29	0.28	0.0	0.0	0.02	0.02	0.48	0.76	0.0	0.0	0.43	0.09
0	yes	yes	0.09	0.09	0.2	0.16	0.25	0.25	0.25	0.2	0.03	0.03	0.96	0.97
-25	yes	no	0.26	0.09	0.0	-6.87	1.0	0.13	0.18	0.24	0.22	0.31	1.0	0.86
0	no	no	0.09	0.1	-0.54	-0.55	0.13	0.13	0.15	0.16	0.15	0.14	0.99	0.99
12	yes	yes	0.15	0.33	0.0	0.0	1.0	1.0	0.15	0.09	0.02	0.04	0.92	0.95
12	yes	yes	0.17	0.39	-0.02	-1.49	1.0	0.03	0.3	0.04	0.01	0.03	0.67	1.0
13	no	yes	0.0	0.03	0.0	0.0	1.0	1.0	0.24	0.34	0.0	0.0	0.87	0.97
-50	yes	no	0.32	0.08	-0.04	0.0	1.0	1.0	0.12	0.2	0.06	0.06	0.82	0.34
25	no	no	0.0	0.07	0.45	0.28	1.0	1.0	0.28	0.28	0.0	0.01	0.21	0.19
12	no	no	0.23	0.11	-0.03	0.0	1.0	1.0	0.11	0.12	0.0	0.0	0.74	0.81
38	no	yes	0.13	0.19	0.58	0.0	1.0	1.0	-	-	-	-	-	-
13	yes	no	0.3	0.36	0.54	-0.14	1.0	1.0	0.04	0.0	0.04	0.01	1.0	0.83
-13	no	no	0.24	0.12	0.0	0.0	1.0	1.0	0.14	0.1	0.28	0.35	1.0	1.0
-25	yes	no	0.24	0.18	0.0	0.0	1.0	1.0	0.05	0.04	0.08	0.11	0.82	0.82
0	yes	yes	0.01	0.01	0.0	0.0	1.0	1.0	0.53	0.5	0.02	0.0	0.59	0.77
0	no	yes	0.0	0.22	0.1	0.72	1.0	1.0	-	-	-	-	-	-
0	no	no	0.04	0.04	0.0	0.0	0.5	0.13	0.36	0.32	0.0	0.01	0.79	0.85
38	no	yes	0.03	0.11	-3.92	-1.67	1.0	1.0	0.02	0.01	0.0	0.0	0.74	0.92
-13	yes	no	0.06	0.1	0.28	0.0	1.0	1.0	0.61	0.23	0.0	0.01	1.0	0.0
50	no	yes	0.04	0.44	-0.14	-0.81	1.0	1.0	0.7	0.13	0.0	0.0	0.33	0.97
0	no	no	0.01	0.01	0.0	0.0	1.0	1.0	0.55	0.54	0.0	0.01	0.38	0.39
-13	no	no	0.25	0.11	-0.04	-0.03	1.0	1.0	-	-	-	-	-	-
25	no	no	0.01	0.05	-0.08	0.0	1.0	1.0	0.47	0.02	0.0	0.03	0.31	0.89
0	yes	yes	0.41	0.42	0.0	0.0	0.5	0.25	0.63	0.62	0.02	0.02	0.39	0.35
0	yes	yes	0.26	0.29	-0.46	-0.57	1.0	1.0	0.07	0.13	0.03	0.0	1.0	0.91
0	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.48	0.48	0.0	0.0	0.74	0.78
0	no	no	0.11	0.13	0.0	0.0	1.0	1.0	0.6	0.59	0.0	0.01	0.24	0.24
25	no	no	0.41	0.36	-1.02	-1.18	1.0	1.0	0.22	0.17	0.0	0.0	0.96	0.97
-50	yes	no	0.27	0.03	0.0	-0.02	0.25	0.01	0.24	0.13	0.01	0.07	0.76	0.69
12	yes	yes	0.07	0.36	-0.01	-0.02	1.0	1.0	0.19	0.0	0.0	0.0	0.88	0.98
50	no	yes	0.0	0.44	-1.22	-0.9	1.0	1.0	0.34	0.1	0.02	0.05	0.62	0.88
50	no	yes	0.11	0.22	0.0	-0.01	1.0	1.0	-	-	-	-	-	-
0	no	no	0.14	0.14	0.67	0.67	1.0	1.0	0.16	0.15	0.08	0.08	0.0	0.0
0	yes	yes	0.25	0.38	-0.22	-0.37	1.0	1.0	0.09	0.0	0.0	0.01	1.0	1.0
0	yes	yes	0.5	0.5	-0.46	-0.03	1.0	1.0	0.05	0.02	0.0	0.03	1.0	0.8
0	yes	yes	0.31	0.31	-0.1	-0.09	1.0	1.0	0.11	0.07	0.09	0.12	1.0	1.0
25	no	no	0.04	0.18	-1.61	-0.04	1.0	1.0	0.65	0.07	0.01	0.12	0.61	0.91
-25	yes	no	0.23	0.15	-1.32	-0.61	1.0	1.0	0.12	0.13	0.04	0.09	0.84	0.85
0	no	no	0.17	0.1	0.0	0.0	1.0	1.0	0.19	0.13	0.01	0.03	0.98	0.99
-12	yes	no	0.33	0.25	-2.44	-0.24	1.0	1.0	-	-	-	-	-	-
-37	yes	no	0.46	0.36	0.0	-0.6	0.13	0.01	0.69	0.63	0.01	0.01	0.85	0.92
12	no	no	0.24	0.24	-0.99	0.07	-	-	-	-	-	-	-	-
12	no	yes	0.2	0.5	-0.13	-0.1	1.0	1.0	0.24	0.2	0.05	0.12	0.88	0.78
0	yes	yes	0.45	0.45	-0.35	-0.35	1.0	1.0	0.02	0.03	0.03	0.02	1.0	1.0
0	no	no	0.0	0.0	-7.11	-2.18	1.0	1.0	0.52	0.46	0.0	0.02	0.06	0.33
12	yes	no	0.1	0.06	0.71	0.95	0.02	1.0	0.6	0.58	0.09	0.0	0.72	0.75
-25	yes	no	0.46	0.0	0.0	0.0	1.0	1.0	0.28	0.42	0.02	0.01	0.85	0.85
-37	yes	no	0.5	0.23	-0.35	-0.37	1.0	1.0	0.04	0.17	0.02	0.02	1.0	0.67
0	yes	yes	0.4	0.39	-0.69	-0.7	1.0	1.0	0.0	0.0	0.0	0.0	0.98	0.98
13	no	yes	0.0	0.03	-0.03	-0.46	1.0	1.0	0.26	0.1	0.0	0.0	0.6	0.71
-25	no	no	0.07	0.01	-0.21	-0.0	1.0	1.0	0.02	0.42	0.01	0.0	0.83	0.28
0	yes	yes	0.4	0.41	0.05	-0.07	0.13	0.13	0.51	0.41	0.0	0.0	0.96	0.97
0	no	no	0.05	0.05	0.0	0.0	0.25	0.5	0.01	0.02	0.04	0.03	0.89	0.89
0	yes	yes	0.5	0.44	-0.12	-0.03	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.1	0.08	-1.09	0.0	1.0	1.0	0.01	0.02	0.01	0.01	0.99	0.99
0	yes	yes	0.43	0.44	0.21	0.14	0.5	1.0	0.11	0.15	0.02	0.02	0.82	0.88
17	no	yes	0.0	0.22	-0.52	0.0	-	-	-	-	-	-	-	-
0	no	no	0.01	0.01	-40.05	-53.2	1.0	1.0	0.56	0.48	0.0	0.0	0.42	0.71
-13	no	yes	0.39	0.46	-0.16	0.57	1.0	1.0	0.15	0.13	0.01	0.0	1.0	1.0
0	yes	yes	0.37	0.26	-0.16	-0.17	1.0	1.0	0.27	0.27	0.03	0.05	1.0	1.0
25	no	yes	0.13	0.43	-0.13	-0.25	1.0	1.0	-	-	-	-	-	-
0	no	no	0.47	0.47	-0.6	-0.61	1.0	1.0	0.11	0.12	0.01	0.01	0.94	1.0
-37	yes	no	0.27	0.5	-0.31	-0.46	1.0	0.5	0.08	0.06	0.0	0.04	0.91	0.5
-37	no	no	0.0	0.27	0.03	0.77	1.0	0.01	0.35	0.01	0.06	0.23	0.0	0.86
0	yes	yes	0.4	0.33	0.0	0.0	-	-	-	-	-	-	-	-
